Time	Year	Month	Day	HH	SS	lat	lon	temp	salinity	watermass
5/20/2015 6:40	2015	5	20	6	40	56.34665764	6.128937522	9.317	33.9645625	AWs
5/20/2015 6:45	2015	5	20	6	45	56.3476395	6.129097336	9.06712	34.0356	AWs
5/20/2015 6:50	2015	5	20	6	50	56.35239189	6.123179973	8.99114667	33.66993333	AWs
5/20/2015 6:55	2015	5	20	6	55	56.36637026	6.116386027	8.92152	33.81546	AWs
5/20/2015 7:00	2015	5	20	7	0	56.38173134	6.109397453	8.95580667	34.42503333	FAW
5/20/2015 7:05	2015	5	20	7	5	56.39729656	6.102611055	9.04538667	34.51815333	FAW
5/20/2015 7:10	2015	5	20	7	10	56.41272323	6.096943467	9.05750667	34.51722	FAW
5/20/2015 7:15	2015	5	20	7	15	56.4284594	6.091805134	9.0702963	34.37888889	AWs
5/20/2015 7:20	2015	5	20	7	20	56.4440409	6.086048856	9.09054545	34.58321212	FAW
5/20/2015 7:30	2015	5	20	7	30	56.47790097	6.074038882	9.04456863	34.60021569	FAW
5/20/2015 7:35	2015	5	20	7	35	56.49110033	6.069340376	8.87751333	34.63418667	FAW
5/20/2015 7:40	2015	5	20	7	40	56.50653135	6.0625411	8.80452	34.69166667	FAW
5/20/2015 7:45	2015	5	20	7	45	56.52190147	6.055024141	8.80432	34.70374	FAW
5/20/2015 7:50	2015	5	20	7	50	56.53717161	6.047950013	8.78642	34.7146	FAW
5/20/2015 7:55	2015	5	20	7	55	56.55149017	6.040343745	8.79632	34.76971333	FAW
5/20/2015 8:00	2015	5	20	8	0	56.56550523	6.033258293	8.83322	34.80739333	FAW
5/20/2015 8:05	2015	5	20	8	5	56.57945615	6.025848699	8.86918667	34.83647333	FAW
5/20/2015 8:10	2015	5	20	8	10	56.59305456	6.018142373	8.8544	34.84516	FAW
5/20/2015 8:15	2015	5	20	8	15	56.6066462	6.010420678	8.90001333	34.88846	FAW
5/20/2015 8:20	2015	5	20	8	20	56.62023111	6.00312648	8.89778667	34.90384	FAW
5/20/2015 8:25	2015	5	20	8	25	56.63364745	5.99523134	8.88384	34.91275333	WAW
5/20/2015 8:30	2015	5	20	8	30	56.64715123	5.98699168	8.91454	34.93022667	WAW
5/20/2015 8:35	2015	5	20	8	35	56.66085325	5.979064228	8.95784	34.94548	WAW
5/20/2015 8:40	2015	5	20	8	40	56.67413397	5.970416087	8.99892	34.95296	WAW
5/20/2015 8:45	2015	5	20	8	45	56.68766545	5.962666327	9.00046667	34.96059333	WAW
5/20/2015 8:50	2015	5	20	8	50	56.70149379	5.955581167	8.98002667	34.97260667	WAW
5/20/2015 8:55	2015	5	20	8	55	56.71526477	5.948382227	8.971	34.98188	WAW
5/20/2015 9:00	2015	5	20	9	0	56.72909454	5.941652907	8.96894	34.98163333	WAW
5/20/2015 9:15	2015	5	20	9	15	56.77528875	5.9180263	9.034	34.943525	WAW
5/20/2015 9:20	2015	5	20	9	20	56.78395311	5.913224207	9.05708667	34.94127333	WAW
5/20/2015 9:25	2015	5	20	9	25	56.79779844	5.906203333	9.11292	34.91813333	WAW
5/20/2015 9:30	2015	5	20	9	30	56.81190695	5.899119753	9.14584667	34.87981333	FAW
5/20/2015 9:35	2015	5	20	9	35	56.82728813	5.890920367	9.16999281	34.84144604	FAW
5/20/2015 9:40	2015	5	20	9	40	56.84533518	5.881739768	9.16957317	34.79947561	FAW
5/20/2015 9:45	2015	5	20	9	45	56.85687791	5.87489522	9.13222667	34.77405333	FAW
5/20/2015 9:50	2015	5	20	9	50	56.87116199	5.863531513	9.08494	34.74742667	FAW
5/20/2015 9:55	2015	5	20	9	55	56.88561443	5.852317772	9.03086667	34.73573333	FAW
5/20/2015 10:00	2015	5	20	10	0	56.90016544	5.84148708	8.96786667	34.7256	FAW
5/20/2015 10:05	2015	5	20	10	5	56.91472454	5.829938889	8.89168667	34.72301333	FAW
5/20/2015 10:10	2015	5	20	10	10	56.92898989	5.818703553	8.86834667	34.72462667	FAW
5/20/2015 10:15	2015	5	20	10	15	56.94337399	5.8075749	8.87259333	34.72699333	FAW
5/20/2015 10:20	2015	5	20	10	20	56.95743243	5.796819553	8.86769333	34.72923333	FAW
5/20/2015 10:25	2015	5	20	10	25	56.97543459	5.783097585	8.85407317	34.75560976	FAW
5/20/2015 10:30	2015	5	20	10	30	56.98369323	5.776384453	8.80228667	34.78838	FAW
5/20/2015 10:35	2015	5	20	10	35	56.99687674	5.766454805	8.69488667	34.83176	FAW
5/20/2015 10:40	2015	5	20	10	40	57.01003601	5.75635022	8.63758	34.84795333	FAW
5/20/2015 10:45	2015	5	20	10	45	57.02311924	5.746103128	8.61776	34.85536667	FAW
5/20/2015 10:50	2015	5	20	10	50	57.03615811	5.73588722	8.60368667	34.85140667	FAW
5/20/2015 10:55	2015	5	20	10	55	57.04920771	5.725852342	8.5921	34.85293333	FAW
5/20/2015 11:00	2015	5	20	11	0	57.06203533	5.715721667	8.59092667	34.85811333	FAW
5/20/2015 11:05	2015	5	20	11	5	57.07500539	5.705295034	8.58008	34.86688	FAW
5/20/2015 11:10	2015	5	20	11	10	57.087812	5.69569532	8.70136	34.88634	FAW
5/20/2015 11:15	2015	5	20	11	15	57.10066173	5.685830101	8.933	34.87941333	FAW
5/20/2015 11:20	2015	5	20	11	20	57.11313023	5.6757159	9.05616	34.85787333	FAW
5/20/2015 11:25	2015	5	20	11	25	57.12586434	5.66618376	9.12126667	34.83226667	FAW
5/20/2015 11:30	2015	5	20	11	30	57.13856767	5.655791107	9.10302	34.84340667	FAW
5/20/2015 11:35	2015	5	20	11	35	57.1515066	5.645989919	9.07734667	34.84296667	FAW
5/20/2015 11:40	2015	5	20	11	40	57.16428157	5.63592388	9.04874	34.81356667	FAW
5/20/2015 11:45	2015	5	20	11	45	57.17724451	5.626158611	9.07522667	34.74265333	FAW
5/20/2015 11:50	2015	5	20	11	50	57.18995089	5.615883887	9.09272	34.76366	FAW
5/20/2015 11:55	2015	5	20	11	55	57.20260669	5.605884443	9.16370667	34.74779333	FAW
5/20/2015 12:00	2015	5	20	12	0	57.2153751	5.596184093	9.20846667	34.70916	FAW
5/20/2015 12:05	2015	5	20	12	5	57.22831103	5.5862706	9.24066	34.6696	FAW
5/20/2015 12:10	2015	5	20	12	10	57.23750079	5.574732407	9.26526	34.64609333	FAW
5/20/2015 12:15	2015	5	20	12	15	57.23773322	5.579130772	9.31042	34.64298	FAW
5/20/2015 12:20	2015	5	20	12	20	57.22623167	5.588151007	9.30580667	34.64388667	FAW
5/20/2015 12:25	2015	5	20	12	25	57.21315566	5.596711228	9.27281333	34.65366667	FAW
5/20/2015 12:30	2015	5	20	12	30	57.21405958	5.591025793	9.28052	34.68258667	FAW
5/20/2015 12:35	2015	5	20	12	35	57.22600188	5.58396958	9.28928	34.67022667	FAW
5/20/2015 12:40	2015	5	20	12	40	57.239075	5.576355407	9.29643333	34.64897333	FAW
5/20/2015 12:45	2015	5	20	12	45	57.25203703	5.567546631	9.31145333	34.65002	FAW
5/20/2015 12:50	2015	5	20	12	50	57.26450756	5.557422807	9.37066	34.68682	FAW
5/20/2015 12:55	2015	5	20	12	55	57.27737925	5.547266787	9.39602	34.70861333	FAW
5/20/2015 13:00	2015	5	20	13	0	57.29050168	5.53752254	9.40774	34.73313333	FAW
5/20/2015 13:05	2015	5	20	13	5	57.30354953	5.527538851	9.41792667	34.76618667	FAW
5/20/2015 13:10	2015	5	20	13	10	57.31622411	5.516647247	9.44506	34.81335333	FAW
5/20/2015 13:15	2015	5	20	13	15	57.32807287	5.502752553	9.43896667	34.79147333	FAW
5/20/2015 13:20	2015	5	20	13	20	57.33959267	5.48788908	9.42503333	34.75598667	FAW
5/20/2015 13:25	2015	5	20	13	25	57.35008333	5.47059478	9.43560403	34.72992617	FAW
5/20/2015 13:30	2015	5	20	13	30	57.361145	5.454273967	9.42752055	34.71671233	FAW
5/21/2015 7:35	2015	5	21	7	35	60.30181639	3.308941389	9.08918519	35.19783333	WAW
5/21/2015 7:40	2015	5	21	7	40	60.31302644	3.307048333	9.0951	35.17331333	WAW
5/21/2015 7:45	2015	5	21	7	45	60.32973111	3.304098987	9.07922	35.13894667	WAW
5/21/2015 7:50	2015	5	21	7	50	60.34659842	3.301195227	9.05341333	35.08216667	WAW
5/21/2015 7:55	2015	5	21	7	55	60.36358111	3.298735333	8.77602	34.98510667	WAW
5/21/2015 8:00	2015	5	21	8	0	60.38065145	3.295962767	8.84339333	35.04156	WAW
5/21/2015 8:05	2015	5	21	8	5	60.39723267	3.29282146	8.97698667	35.0938	WAW
5/21/2015 8:10	2015	5	21	8	10	60.41319655	3.290357327	9.04067333	35.08512667	WAW
5/21/2015 8:15	2015	5	21	8	15	60.42908045	3.287406207	9.06464	35.00126	WAW
5/21/2015 8:20	2015	5	21	8	20	60.44508633	3.285166787	9.11968	34.96928667	WAW
5/21/2015 8:25	2015	5	21	8	25	60.46129778	3.283021767	9.03314667	34.85053333	FAW
5/21/2015 8:30	2015	5	21	8	30	60.47773111	3.283309687	8.85956	34.60733333	FAW
5/21/2015 8:35	2015	5	21	8	35	60.4942789	3.284332073	8.76346	34.44113333	FAW
5/21/2015 8:40	2015	5	21	8	40	60.51076801	3.283471773	8.70996667	34.45768667	FAW
5/21/2015 8:45	2015	5	21	8	45	60.53249898	3.277979592	8.87459184	34.62710204	FAW
5/21/2015 8:50	2015	5	21	8	50	60.54328279	3.27523346	8.91958667	34.73006	FAW
5/21/2015 8:55	2015	5	21	8	55	60.55954555	3.271322687	8.85727333	34.82389333	FAW
5/21/2015 9:00	2015	5	21	9	0	60.57570888	3.267576007	8.59352	34.66694667	FAW
5/21/2015 9:05	2015	5	21	9	5	60.59203288	3.263802818	8.31664667	34.30758667	AWs
5/21/2015 9:10	2015	5	21	9	10	60.60844178	3.259800347	8.46914	34.27065333	AWs
5/21/2015 9:15	2015	5	21	9	15	60.62505699	3.255174433	8.60878667	34.39942	AWs
5/21/2015 9:20	2015	5	21	9	20	60.64183378	3.251849447	8.76989333	34.58421333	FAW
5/21/2015 9:25	2015	5	21	9	25	60.65834152	3.248790275	8.9011	34.84722	FAW
5/21/2015 9:30	2015	5	21	9	30	60.67463812	3.24662168	8.93507333	34.93949333	WAW
5/21/2015 9:35	2015	5	21	9	35	60.69064853	3.243403349	8.90453333	34.91524	WAW
5/21/2015 9:40	2015	5	21	9	40	60.70646145	3.241013107	8.86364667	34.97567333	WAW
5/21/2015 9:45	2015	5	21	9	45	60.72250158	3.238606477	8.87848	34.91464	WAW
5/21/2015 9:50	2015	5	21	9	50	60.73865855	3.23601234	8.87219333	34.87348667	FAW
5/21/2015 9:55	2015	5	21	9	55	60.75501824	3.23318557	8.92668667	34.81876667	FAW
5/21/2015 10:00	2015	5	21	10	0	60.77095156	3.229943107	8.94518	34.6259	FAW
5/21/2015 10:05	2015	5	21	10	5	60.78632392	3.227746872	8.97976667	34.31602667	AWs
5/21/2015 10:10	2015	5	21	10	10	60.80142941	3.225982333	9.00063333	34.33494667	AWs
5/21/2015 10:15	2015	5	21	10	15	60.81662342	3.227561927	8.94331333	34.35583333	AWs
5/21/2015 10:20	2015	5	21	10	20	60.83180691	3.228161853	8.93494667	34.3904	AWs
5/21/2015 10:25	2015	5	21	10	25	60.8470381	3.229536893	9.01535333	34.4579	FAW
5/21/2015 10:30	2015	5	21	10	30	60.86228203	3.23088444	9.01222667	34.42595333	FAW
5/21/2015 10:35	2015	5	21	10	35	60.87746811	3.232555567	9.01658	34.33372	AWs
5/21/2015 10:40	2015	5	21	10	40	60.89259012	3.23363522	9.06738	34.41495333	FAW
5/21/2015 10:45	2015	5	21	10	45	60.90773599	3.235077227	9.05661333	34.45717333	FAW
5/21/2015 10:50	2015	5	21	10	50	60.92292765	3.236329087	9.13632	34.61574	FAW
5/21/2015 10:55	2015	5	21	10	55	60.93844944	3.237256787	9.11262667	34.63529333	FAW
5/21/2015 11:00	2015	5	21	11	0	60.95371035	3.238865573	9.09874	34.63656667	FAW
5/21/2015 11:05	2015	5	21	11	5	60.96867412	3.239687061	9.09889333	34.7342	FAW
5/21/2015 11:10	2015	5	21	11	10	60.98324454	3.240998653	9.12713333	34.73748	FAW
5/21/2015 11:15	2015	5	21	11	15	60.99790433	3.24204656	9.19372667	34.71588667	FAW
5/21/2015 11:20	2015	5	21	11	20	61.01255975	3.243485133	9.13498	34.57972	FAW
5/21/2015 11:25	2015	5	21	11	25	61.02715299	3.244715667	8.96315333	34.07078667	AWs
5/21/2015 11:30	2015	5	21	11	30	61.04169324	3.24568098	8.9571	33.84932	AWs
5/21/2015 11:35	2015	5	21	11	35	61.05607032	3.246831	8.91704667	33.64396667	AWs
5/21/2015 11:40	2015	5	21	11	40	61.07059204	3.248551247	8.84396667	33.37303333	AWs
5/21/2015 11:45	2015	5	21	11	45	61.08513745	3.25039224	8.79614	33.33284667	AWs
5/21/2015 11:50	2015	5	21	11	50	61.09780789	3.250684767	8.87794667	33.54323333	AWs
5/21/2015 11:55	2015	5	21	11	55	61.11107144	3.251659773	8.91668667	33.57050667	AWs
5/21/2015 12:00	2015	5	21	12	0	61.12485811	3.253052773	8.86374667	33.38246667	AWs
5/21/2015 12:05	2015	5	21	12	5	61.13879977	3.253735466	8.84670667	33.28918	AWs
5/21/2015 12:10	2015	5	21	12	10	61.15279878	3.254760567	8.74850667	33.25865333	AWs
5/21/2015 12:15	2015	5	21	12	15	61.16660367	3.255954673	8.71030667	33.25737333	AWs
5/21/2015 12:20	2015	5	21	12	20	61.17976844	3.257088887	8.69673333	33.28138	AWs
5/21/2015 12:25	2015	5	21	12	25	61.19383411	3.258066547	8.69675333	33.31392	AWs
5/21/2015 12:30	2015	5	21	12	30	61.20824923	3.259279887	8.72386667	33.35276667	AWs
5/21/2015 12:35	2015	5	21	12	35	61.22277878	3.26045756	8.80306	33.33490667	AWs
5/21/2015 12:40	2015	5	21	12	40	61.23731988	3.26217468	8.82126667	33.32424	AWs
5/21/2015 12:45	2015	5	21	12	45	61.25186455	3.263549007	8.85162667	33.31276667	AWs
5/21/2015 12:50	2015	5	21	12	50	61.26651244	3.264860987	8.79258	33.28773333	AWs
5/21/2015 12:55	2015	5	21	12	55	61.2812957	3.26607534	8.75304	33.27299333	AWs
5/21/2015 13:00	2015	5	21	13	0	61.29605599	3.266749907	8.71171333	33.25716	AWs
5/21/2015 13:05	2015	5	21	13	5	61.31073028	3.267972102	8.84488	33.21060667	AWs
5/21/2015 13:10	2015	5	21	13	10	61.32527501	3.269692213	8.84566	33.18259333	AWs
5/21/2015 13:15	2015	5	21	13	15	61.3400827	3.270408393	8.81797333	33.21655333	AWs
5/21/2015 13:20	2015	5	21	13	20	61.35501081	3.27195834	8.82531333	33.22965333	AWs
5/21/2015 13:25	2015	5	21	13	25	61.37000385	3.273124553	8.79928667	33.22803333	AWs
5/21/2015 13:30	2015	5	21	13	30	61.38499065	3.274062433	8.77610667	33.22118	AWs
5/21/2015 13:35	2015	5	21	13	35	61.40065002	3.275598252	8.77933333	33.21467407	AWs
5/21/2015 13:40	2015	5	21	13	40	61.41474377	3.2769585	8.86608	33.25762667	AWs
5/21/2015 13:45	2015	5	21	13	45	61.42961694	3.277724333	8.90769333	33.2732	AWs
5/21/2015 13:50	2015	5	21	13	50	61.44449213	3.279422087	8.90878667	33.3086	AWs
5/21/2015 13:55	2015	5	21	13	55	61.45942683	3.2809886	8.92461333	33.30475333	AWs
5/21/2015 14:00	2015	5	21	14	0	61.47420477	3.281676727	8.85481333	33.28148667	AWs
5/21/2015 14:05	2015	5	21	14	5	61.48904414	3.283231507	8.88512	33.30360667	AWs
5/21/2015 14:10	2015	5	21	14	10	61.50374299	3.284014933	8.96574	33.37115333	AWs
5/21/2015 14:15	2015	5	21	14	15	61.51847003	3.285823553	8.92857333	33.43138667	AWs
5/21/2015 14:20	2015	5	21	14	20	61.53324898	3.286638207	8.95561333	33.3984	AWs
5/21/2015 14:25	2015	5	21	14	25	61.54798445	3.287986107	8.90207333	33.32543333	AWs
5/21/2015 14:30	2015	5	21	14	30	61.56284004	3.289702333	8.8246	33.28014667	AWs
5/21/2015 14:35	2015	5	21	14	35	61.57778046	3.29059786	8.79516667	33.27796	AWs
5/21/2015 14:40	2015	5	21	14	40	61.59269341	3.291594533	8.8094	33.28059333	AWs
5/21/2015 14:45	2015	5	21	14	45	61.60754789	3.293457673	8.84069333	33.25117333	AWs
5/21/2015 14:50	2015	5	21	14	50	61.62224155	3.294656787	8.85436667	33.23914	AWs
5/21/2015 14:55	2015	5	21	14	55	61.63692934	3.29541424	8.81957333	33.27098	AWs
5/21/2015 15:00	2015	5	21	15	0	61.65165634	3.296609453	8.80386667	33.34006667	AWs
5/21/2015 15:05	2015	5	21	15	5	61.66635814	3.297780628	8.78308667	33.34596667	AWs
5/21/2015 15:10	2015	5	21	15	10	61.68091378	3.2996098	8.78405333	33.31380667	AWs
5/21/2015 15:15	2015	5	21	15	15	61.69566756	3.300765113	8.78434667	33.30409333	AWs
5/21/2015 15:20	2015	5	21	15	20	61.71052523	3.30177966	8.76114667	33.35858	AWs
5/21/2015 15:25	2015	5	21	15	25	61.7253632	3.302844993	8.74022	33.38339333	AWs
5/21/2015 15:30	2015	5	21	15	30	61.74008446	3.30379232	8.72973333	33.39883333	AWs
5/21/2015 15:35	2015	5	21	15	35	61.75480501	3.305559333	8.74757333	33.36744667	AWs
5/21/2015 15:40	2015	5	21	15	40	61.76953476	3.306978127	8.73823333	33.40072	AWs
5/21/2015 15:45	2015	5	21	15	45	61.78428875	3.307727667	8.81890667	33.44513333	AWs
5/21/2015 15:50	2015	5	21	15	50	61.79913145	3.308744653	8.76201333	33.38204	AWs
5/21/2015 15:55	2015	5	21	15	55	61.8138789	3.310139113	8.72488667	33.38843333	AWs
5/21/2015 16:00	2015	5	21	16	0	61.82865611	3.311633887	8.73527333	33.43402	AWs
5/21/2015 16:05	2015	5	21	16	5	61.84338988	3.313370408	8.72103333	33.43377333	AWs
5/21/2015 16:10	2015	5	21	16	10	61.85793934	3.31417278	8.71112	33.37976	AWs
5/21/2015 16:15	2015	5	21	16	15	61.87266977	3.315093127	8.67545333	33.43586	AWs
5/21/2015 16:20	2015	5	21	16	20	61.88753004	3.31651632	8.66992667	33.64828	AWs
5/21/2015 16:25	2015	5	21	16	25	61.90250034	3.318262333	8.74778667	33.88169333	AWs
5/21/2015 16:30	2015	5	21	16	30	61.91756687	3.319306733	8.78638	33.98286	AWs
5/21/2015 16:35	2015	5	21	16	35	61.93280289	3.320692767	8.78888	34.01166667	AWs
5/21/2015 16:40	2015	5	21	16	40	61.94816877	3.322250527	8.74638667	33.90414	AWs
5/21/2015 16:45	2015	5	21	16	45	61.96387933	3.323310887	8.74958667	33.81561333	AWs
5/21/2015 16:50	2015	5	21	16	50	61.97989855	3.3243429	8.61194	33.65067333	AWs
5/21/2015 16:55	2015	5	21	16	55	61.99594811	3.326042887	8.55208667	33.48430667	AWs
5/21/2015 17:00	2015	5	21	17	0	62.01183111	3.327326787	8.52267333	33.24842	AWs
5/21/2015 17:05	2015	5	21	17	5	62.02779211	3.328605392	8.48087333	33.07746	AWs
5/21/2015 17:10	2015	5	21	17	10	62.04367189	3.330173573	8.45494	33.01864667	AWs
5/21/2015 17:15	2015	5	21	17	15	62.05972067	3.331093353	8.4848	33.04854667	AWs
5/21/2015 17:20	2015	5	21	17	20	62.07588498	3.332374	8.47912667	33.01681333	AWs
5/21/2015 17:25	2015	5	21	17	25	62.09201222	3.334159453	8.44367333	32.95279333	AWs
5/21/2015 17:30	2015	5	21	17	30	62.10820156	3.335321907	8.36219333	32.89075333	AWs
5/21/2015 17:35	2015	5	21	17	35	62.12432777	3.336635653	8.3347	32.92783333	AWs
5/21/2015 17:40	2015	5	21	17	40	62.14050033	3.338226	8.50892667	33.15866667	AWs
5/21/2015 17:45	2015	5	21	17	45	62.15650899	3.339574067	8.68959333	33.32893333	AWs
5/21/2015 17:50	2015	5	21	17	50	62.17225602	3.340693107	8.86198	33.29329333	AWs
5/21/2015 17:55	2015	5	21	17	55	62.18807799	3.342492307	8.81639333	33.25113333	AWs
5/21/2015 18:00	2015	5	21	18	0	62.20402756	3.343441213	8.79858	33.315	AWs
5/21/2015 18:05	2015	5	21	18	5	62.21980799	3.345353689	8.79994667	33.29514667	AWs
5/21/2015 18:10	2015	5	21	18	10	62.23516277	3.34616722	8.64280667	33.14208	AWs
5/21/2015 18:15	2015	5	21	18	15	62.250693	3.34807258	8.57756	33.05075333	AWs
5/21/2015 18:20	2015	5	21	18	20	62.26624578	3.34866636	8.70254	33.0142	AWs
5/21/2015 18:25	2015	5	21	18	25	62.28179454	3.35013578	8.83681333	33.15786667	AWs
5/21/2015 18:30	2015	5	21	18	30	62.29708509	3.351607467	8.82076	33.14514667	AWs
5/21/2015 18:35	2015	5	21	18	35	62.312278	3.352963667	8.55113333	33.01413333	AWs
5/21/2015 18:40	2015	5	21	18	40	62.32766477	3.354535687	8.5264	32.95908667	AWs
5/21/2015 18:45	2015	5	21	18	45	62.34305833	3.355463647	8.64516	33.13569333	AWs
5/21/2015 18:50	2015	5	21	18	50	62.35849656	3.35722422	8.73175333	33.2164	AWs
5/21/2015 18:55	2015	5	21	18	55	62.37377079	3.358143687	8.8849	33.11953333	AWs
5/21/2015 19:00	2015	5	21	19	0	62.38904724	3.359837687	8.95986667	32.96810667	AWs
5/21/2015 19:05	2015	5	21	19	5	62.40438038	3.361246599	8.91034	32.99731333	AWs
5/21/2015 19:10	2015	5	21	19	10	62.41934977	3.36201788	8.85916	33.01046	AWs
5/21/2015 19:15	2015	5	21	19	15	62.43423155	3.36325446	8.85047333	33.0404	AWs
5/21/2015 19:20	2015	5	21	19	20	62.44906316	3.364576213	8.84364	33.10666	AWs
5/21/2015 19:25	2015	5	21	19	25	62.46400575	3.36582344	8.83823333	33.16575333	AWs
5/21/2015 19:30	2015	5	21	19	30	62.47916535	3.367270873	8.78667333	33.17948667	AWs
5/21/2015 19:35	2015	5	21	19	35	62.49436724	3.368545787	8.80100667	33.16126	AWs
5/21/2015 19:40	2015	5	21	19	40	62.50951602	3.369593807	8.80514	33.18784667	AWs
5/21/2015 19:45	2015	5	21	19	45	62.52483611	3.37102868	8.68271333	33.29581333	AWs
5/21/2015 19:50	2015	5	21	19	50	62.54025579	3.372846007	8.49404667	33.51027333	AWs
5/21/2015 19:55	2015	5	21	19	55	62.55561532	3.374342667	8.54437333	33.68923333	AWs
5/21/2015 20:00	2015	5	21	20	0	62.57089642	3.375696893	8.75524667	33.91721333	AWs
5/21/2015 20:05	2015	5	21	20	5	62.5862498	3.376575	8.87772	34.17775333	AWs
5/21/2015 20:10	2015	5	21	20	10	62.60168289	3.37803268	8.95466	34.42231333	FAW
5/21/2015 20:15	2015	5	21	20	15	62.61711689	3.37968834	9.03793333	34.48759333	FAW
5/21/2015 20:20	2015	5	21	20	20	62.63257311	3.3805322	8.97051333	34.52285333	FAW
5/21/2015 20:25	2015	5	21	20	25	62.64811389	3.38239114	8.9859	34.57439333	FAW
5/21/2015 20:30	2015	5	21	20	30	62.66355713	3.383273927	8.91054	34.67006	FAW
5/21/2015 20:35	2015	5	21	20	35	62.67889689	3.38464622	8.9233	34.74757333	FAW
5/21/2015 20:40	2015	5	21	20	40	62.69413469	3.385987893	9.03936	34.72262667	FAW
5/21/2015 20:45	2015	5	21	20	45	62.70937959	3.387540873	9.21741333	34.75024	FAW
5/21/2015 20:50	2015	5	21	20	50	62.72444658	3.388511227	9.1873	34.80266667	FAW
5/21/2015 20:55	2015	5	21	20	55	62.73954279	3.390308873	9.26362	34.91498667	WAW
5/21/2015 21:00	2015	5	21	21	0	62.75442388	3.39127156	9.31486667	35.00324	WAW
5/21/2015 21:05	2015	5	21	21	5	62.76925214	3.392741839	9.24788	35.00206	WAW
5/21/2015 21:10	2015	5	21	21	10	62.78409736	3.393636007	9.30957333	34.91159333	WAW
5/21/2015 21:15	2015	5	21	21	15	62.79900948	3.395512453	9.49684667	35.05805333	WAW
5/21/2015 21:20	2015	5	21	21	20	62.81384457	3.396252427	9.58190667	35.17015333	WAW
5/21/2015 21:25	2015	5	21	21	25	62.82871513	3.39755902	9.62132667	35.27166667	WAW
5/21/2015 21:30	2015	5	21	21	30	62.84372023	3.399031427	9.61732667	35.31002667	WAW
5/21/2015 21:35	2015	5	21	21	35	62.85858908	3.400251553	9.62311333	35.33785333	WAW
5/21/2015 21:40	2015	5	21	21	40	62.87328835	3.401841567	9.564	35.35468667	WAW
5/21/2015 21:45	2015	5	21	21	45	62.88786455	3.402833547	9.54614	35.37671333	WAW
5/21/2015 21:50	2015	5	21	21	50	62.90239957	3.404617773	9.53537333	35.42801333	WAW
5/21/2015 21:55	2015	5	21	21	55	62.91660301	3.405070567	9.39716667	35.39651333	WAW
5/21/2015 22:00	2015	5	21	22	0	62.93092465	3.406745753	9.24150667	35.36911333	WAW
5/21/2015 22:05	2015	5	21	22	5	62.94539685	3.408026503	8.92442667	35.29162667	WAW
5/21/2015 22:10	2015	5	21	22	10	62.96001022	3.409334383	8.90288	35.30552	WAW
5/21/2015 22:15	2015	5	21	22	15	62.97480971	3.410450993	9.0075	35.33758	WAW
5/21/2015 22:20	2015	5	21	22	20	62.9897172	3.412244413	9.02044	35.34200667	WAW
5/21/2015 22:25	2015	5	21	22	25	63.00458255	3.412954007	9.02327333	35.33822667	WAW
5/21/2015 22:30	2015	5	21	22	30	63.01926855	3.41441844	9.01712667	35.34716	WAW
5/21/2015 22:35	2015	5	21	22	35	63.03390644	3.416136453	9.12546667	35.3606	WAW
5/21/2015 22:40	2015	5	21	22	40	63.04862499	3.41741608	9.1305	35.36396667	WAW
5/21/2015 22:45	2015	5	21	22	45	63.06334656	3.41818478	9.2232	35.36698	WAW
5/21/2015 22:50	2015	5	21	22	50	63.07799655	3.419906127	9.38792667	35.35672667	WAW
5/21/2015 22:55	2015	5	21	22	55	63.09249389	3.420659287	9.42082667	35.35122	WAW
5/21/2015 23:00	2015	5	21	23	0	63.10673944	3.4224078	9.37524667	35.33284	WAW
5/21/2015 23:05	2015	5	21	23	5	63.12085099	3.42346028	9.33362	35.30762	WAW
5/21/2015 23:10	2015	5	21	23	10	63.13501689	3.424883793	9.31232	35.2888	WAW
5/21/2015 23:15	2015	5	21	23	15	63.14918612	3.425806591	9.31762667	35.26288	WAW
5/21/2015 23:20	2015	5	21	23	20	63.163475	3.427281	9.33149333	35.26413333	WAW
5/21/2015 23:25	2015	5	21	23	25	63.17781176	3.428368413	9.33517333	35.27680667	WAW
5/21/2015 23:30	2015	5	21	23	30	63.19244545	3.429958793	9.33325333	35.28194	WAW
5/21/2015 23:35	2015	5	21	23	35	63.20710612	3.430930113	9.33191333	35.29239333	WAW
5/21/2015 23:40	2015	5	21	23	40	63.22173279	3.43257596	9.31762	35.31396	WAW
5/21/2015 23:45	2015	5	21	23	45	63.2363821	3.43350002	9.29192	35.33142667	WAW
5/21/2015 23:50	2015	5	21	23	50	63.25098934	3.435003573	9.30867333	35.34032667	WAW
5/21/2015 23:55	2015	5	21	23	55	63.26556323	3.436233213	9.36406	35.32102	WAW
5/22/2015 0:00	2015	5	22	0	0	63.28038201	3.437604873	9.38165333	35.28840667	WAW
5/22/2015 0:05	2015	5	22	0	5	63.29522282	3.438659653	9.41588667	35.30724667	WAW
5/22/2015 0:10	2015	5	22	0	10	63.30998271	3.44041566	9.40846	35.3026	WAW
5/22/2015 0:15	2015	5	22	0	15	63.32449633	3.441415093	9.41252	35.29616667	WAW
5/22/2015 0:20	2015	5	22	0	20	63.33875233	3.442741347	9.47038	35.29216	WAW
5/22/2015 0:25	2015	5	22	0	25	63.35315878	3.44446756	9.51121333	35.31116667	WAW
